source,target,index,stage,hus1b,slc22a1,loc100132354,slc22a16,abca12,c10orf41,c4orf6,c9orf129,cd1c,trim36,afap1l1,c6orf176,cabyr,ccdc146,ces8
TCGA-BP-5174-01,TCGA-CJ-4644-01,3,positive,1,1,3,3,3,3,2,1,1,1,1,1,1,3,3
TCGA-BP-5174-01,TCGA-CJ-4644-01,4,positive,2,1,2,2,2,2,0,2,2,2,2,2,1,2,2
TCGA-BP-5174-01,TCGA-CJ-4644-01,5,positive,3,2,2,1,2,2,0,2,3,2,2,2,1,2,2
TCGA-BP-5174-01,TCGA-CJ-4644-01,6,positive,4,3,1,1,1,1,0,3,3,3,3,3,2,1,1
TCGA-BP-5174-01,TCGA-CJ-4644-01,7,positive,4,3,0,0,0,0,2,4,4,3,4,4,2,1,0
TCGA-BP-5174-01,TCGA-CJ-4644-01,8,positive,4,4,0,0,0,0,3,4,4,4,4,4,4,0,0
TCGA-BP-5174-01,TCGA-CJ-4644-01,9,positive,3,4,0,1,0,0,2,4,3,4,4,4,4,0,0
TCGA-BP-5175-01,TCGA-CZ-5987-01,0,positive,0,4,4,0,0,0,0,4,4,0,4,0,0,4,0
TCGA-BP-5175-01,TCGA-CZ-5987-01,1,positive,0,4,4,0,0,0,0,4,4,0,4,0,0,4,0
TCGA-BP-5175-01,TCGA-CZ-5987-01,2,positive,0,4,4,0,0,0,0,4,4,0,4,0,0,4,0
TCGA-BP-5175-01,TCGA-CZ-5987-01,3,positive,1,3,3,1,1,1,1,3,3,1,3,1,1,3,1
TCGA-BP-5175-01,TCGA-CZ-5987-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5175-01,TCGA-CZ-5987-01,5,positive,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5175-01,TCGA-CZ-5987-01,6,positive,3,1,1,3,3,3,3,1,1,3,1,3,3,1,3
TCGA-BP-5175-01,TCGA-CZ-5987-01,7,positive,4,0,0,4,4,4,3,1,0,4,0,4,4,1,4
TCGA-BP-5175-01,TCGA-CZ-5987-01,8,positive,4,0,0,4,4,4,4,0,0,4,0,4,4,0,4
TCGA-BP-5175-01,TCGA-CZ-5987-01,9,positive,4,0,0,4,4,4,4,0,0,4,0,4,4,0,4
TCGA-BP-5176-01,TCGA-B0-5713-01,0,positive,0,0,4,4,0,0,1,4,4,4,0,1,0,0,4
TCGA-BP-5176-01,TCGA-B0-5713-01,1,positive,0,0,4,4,0,0,1,4,4,4,0,1,0,0,4
TCGA-BP-5176-01,TCGA-B0-5713-01,2,positive,1,0,4,4,0,1,0,4,4,4,0,0,0,1,4
TCGA-BP-5176-01,TCGA-B0-5713-01,3,positive,1,1,3,3,1,1,0,3,3,3,1,0,1,1,3
TCGA-BP-5176-01,TCGA-B0-5713-01,4,positive,2,1,2,2,2,2,1,2,3,2,2,1,2,2,3
TCGA-BP-5176-01,TCGA-B0-5713-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
TCGA-BP-5176-01,TCGA-B0-5713-01,6,positive,3,3,1,1,3,3,3,1,1,1,3,3,3,3,1
TCGA-BP-5176-01,TCGA-B0-5713-01,7,positive,4,4,0,0,4,4,3,0,0,0,3,4,4,4,0
TCGA-BP-5176-01,TCGA-B0-5713-01,8,positive,4,4,0,0,4,4,4,0,0,0,4,4,4,4,0
TCGA-BP-5176-01,TCGA-B0-5713-01,9,positive,4,4,0,0,4,4,4,0,0,0,4,4,4,4,0
TCGA-BP-5177-01,TCGA-B8-4151-01,0,positive,0,4,4,0,0,4,1,4,0,0,4,0,4,3,0
TCGA-BP-5177-01,TCGA-B8-4151-01,1,positive,0,4,4,0,0,4,0,4,0,0,4,0,4,3,0
TCGA-BP-5177-01,TCGA-B8-4151-01,2,positive,1,4,4,0,0,4,1,3,0,0,4,0,4,3,0
TCGA-BP-5177-01,TCGA-B8-4151-01,3,positive,2,3,3,1,1,3,3,3,1,1,3,1,3,3,1
TCGA-BP-5177-01,TCGA-B8-4151-01,4,positive,4,2,2,1,1,2,4,2,2,1,2,2,2,4,2
TCGA-BP-5177-01,TCGA-B8-4151-01,5,positive,4,2,1,2,2,1,4,2,2,2,2,3,1,3,2
TCGA-BP-5177-01,TCGA-B8-4151-01,6,positive,3,1,1,3,3,1,3,1,3,3,1,3,1,2,3
TCGA-BP-5177-01,TCGA-B8-4151-01,7,positive,3,0,0,4,4,0,2,0,4,4,0,4,0,1,4
TCGA-BP-5177-01,TCGA-B8-4151-01,8,positive,3,0,0,4,4,0,1,0,4,4,0,4,0,0,4
TCGA-BP-5177-01,TCGA-B8-4151-01,9,positive,2,0,0,4,4,0,0,0,4,4,0,4,0,0,4
TCGA-BP-5182-01,TCGA-BP-4347-01,0,positive,0,4,0,0,0,0,4,4,0,4,4,4,4,0,4
TCGA-BP-5182-01,TCGA-BP-4347-01,1,positive,0,4,0,0,0,0,3,4,0,4,4,4,4,0,4
TCGA-BP-5182-01,TCGA-BP-4347-01,2,positive,1,3,0,0,0,0,2,3,0,4,4,4,4,0,3
TCGA-BP-5182-01,TCGA-BP-4347-01,3,positive,2,2,1,1,1,1,1,3,1,3,3,3,3,1,3
TCGA-BP-5182-01,TCGA-BP-4347-01,4,positive,3,1,2,2,2,3,0,3,2,3,2,2,2,2,3
TCGA-BP-5182-01,TCGA-BP-4347-01,5,positive,4,1,2,2,2,3,0,3,2,2,2,1,2,3,2
TCGA-BP-5182-01,TCGA-BP-4347-01,6,positive,3,1,3,3,3,3,1,2,3,1,1,1,1,3,1
TCGA-BP-5182-01,TCGA-BP-4347-01,7,positive,3,1,4,4,4,3,2,0,4,0,0,0,0,4,0
TCGA-BP-5182-01,TCGA-BP-4347-01,8,positive,3,0,4,4,4,4,4,0,4,0,0,0,0,4,0
TCGA-BP-5182-01,TCGA-BP-4347-01,9,positive,3,0,4,4,4,4,4,0,4,0,0,0,0,4,0
TCGA-BP-5184-01,TCGA-B0-4846-01,0,positive,0,4,4,4,0,0,0,0,4,4,4,3,4,4,0
TCGA-BP-5184-01,TCGA-B0-4846-01,1,positive,0,4,4,4,0,0,0,0,4,4,4,3,4,4,0
TCGA-BP-5184-01,TCGA-B0-4846-01,2,positive,0,4,3,4,0,0,1,0,4,3,3,4,4,4,0
TCGA-BP-5184-01,TCGA-B0-4846-01,3,positive,1,3,3,3,1,1,1,1,3,2,3,4,3,3,1
TCGA-BP-5184-01,TCGA-B0-4846-01,4,positive,2,2,2,2,2,2,2,2,3,1,2,3,2,3,2
TCGA-BP-5184-01,TCGA-B0-4846-01,5,positive,2,2,1,1,2,2,3,2,2,1,2,3,1,2,2
TCGA-BP-5184-01,TCGA-B0-4846-01,6,positive,3,1,1,1,3,3,3,3,1,1,1,2,0,1,3
TCGA-BP-5184-01,TCGA-B0-4846-01,7,positive,4,0,0,0,4,3,4,4,0,0,1,1,0,1,4
TCGA-BP-5184-01,TCGA-B0-4846-01,8,positive,4,0,0,0,4,4,4,4,0,1,0,0,0,0,4
TCGA-BP-5184-01,TCGA-B0-4846-01,9,positive,4,0,0,0,4,4,4,4,0,1,0,0,2,0,4
TCGA-BP-5185-01,TCGA-CJ-4902-01,0,positive,0,0,4,4,0,0,4,4,0,4,0,0,4,4,4
TCGA-BP-5185-01,TCGA-CJ-4902-01,1,positive,0,0,4,4,0,0,4,4,0,4,0,0,4,4,4
TCGA-BP-5185-01,TCGA-CJ-4902-01,2,positive,1,0,3,3,0,0,4,3,0,3,0,1,3,4,4
TCGA-BP-5185-01,TCGA-CJ-4902-01,3,positive,1,1,3,3,1,1,3,3,1,3,1,1,3,3,3
TCGA-BP-5185-01,TCGA-CJ-4902-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5185-01,TCGA-CJ-4902-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
TCGA-BP-5185-01,TCGA-CJ-4902-01,6,positive,3,3,1,1,3,3,1,1,3,1,3,3,1,1,1
TCGA-BP-5185-01,TCGA-CJ-4902-01,7,positive,4,4,0,1,4,4,0,0,4,0,4,3,1,0,0
TCGA-BP-5185-01,TCGA-CJ-4902-01,8,positive,4,4,0,0,4,4,0,0,4,0,4,4,0,0,0
TCGA-BP-5185-01,TCGA-CJ-4902-01,9,positive,4,4,0,0,4,4,0,0,4,0,4,4,0,0,0
TCGA-BP-5187-01,TCGA-B0-4814-01,0,positive,0,0,4,4,0,0,0,4,4,4,4,4,4,4,4
TCGA-BP-5187-01,TCGA-B0-4814-01,1,positive,0,0,4,4,0,0,0,4,4,4,4,4,4,4,4
TCGA-BP-5187-01,TCGA-B0-4814-01,2,positive,0,0,4,4,0,0,0,4,4,4,4,4,4,4,4
TCGA-BP-5187-01,TCGA-B0-4814-01,3,positive,1,1,3,3,1,1,1,3,3,3,3,3,3,3,3
TCGA-BP-5187-01,TCGA-B0-4814-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5187-01,TCGA-B0-4814-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5187-01,TCGA-B0-4814-01,6,positive,3,3,1,1,3,3,3,1,1,1,1,1,1,1,1
TCGA-BP-5187-01,TCGA-B0-4814-01,7,positive,3,4,0,0,4,4,4,0,0,0,0,0,0,0,0
TCGA-BP-5187-01,TCGA-B0-4814-01,8,positive,4,4,0,0,4,4,4,0,0,0,0,0,0,0,0
TCGA-BP-5187-01,TCGA-B0-4814-01,9,positive,4,4,0,0,4,4,4,0,0,0,0,0,0,0,0
TCGA-BP-5190-01,TCGA-AK-3445-01,0,positive,0,0,4,4,4,4,4,4,0,4,0,0,0,4,4
TCGA-BP-5190-01,TCGA-AK-3445-01,1,positive,0,0,4,4,4,4,4,4,0,4,0,0,0,4,4
TCGA-BP-5190-01,TCGA-AK-3445-01,2,positive,0,0,4,4,4,4,4,3,0,4,0,0,1,4,4
TCGA-BP-5190-01,TCGA-AK-3445-01,3,positive,1,1,3,3,3,3,3,2,1,3,1,1,1,3,3
TCGA-BP-5190-01,TCGA-AK-3445-01,4,positive,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2
TCGA-BP-5190-01,TCGA-AK-3445-01,5,positive,2,2,2,1,2,1,2,1,2,1,2,3,2,2,2
TCGA-BP-5190-01,TCGA-AK-3445-01,6,positive,3,3,1,1,1,1,1,0,3,1,3,4,2,1,1
TCGA-BP-5190-01,TCGA-AK-3445-01,7,positive,4,3,0,0,0,0,1,0,4,0,4,4,3,1,0
TCGA-BP-5190-01,TCGA-AK-3445-01,8,positive,4,4,0,0,0,0,0,1,4,0,4,4,4,0,0
TCGA-BP-5190-01,TCGA-AK-3445-01,9,positive,4,4,0,0,0,0,0,1,4,0,4,3,4,0,0
TCGA-BP-5194-01,TCGA-CJ-5684-01,0,positive,4,4,0,0,0,4,4,0,0,0,4,4,4,4,0
TCGA-BP-5194-01,TCGA-CJ-5684-01,1,positive,4,4,0,0,0,4,4,0,0,0,4,4,4,4,0
TCGA-BP-5194-01,TCGA-CJ-5684-01,2,positive,4,4,0,0,0,4,3,1,0,0,4,4,4,4,0
TCGA-BP-5194-01,TCGA-CJ-5684-01,3,positive,3,3,1,1,1,3,3,1,1,1,3,3,3,3,1
TCGA-BP-5194-01,TCGA-CJ-5684-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5194-01,TCGA-CJ-5684-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5194-01,TCGA-CJ-5684-01,6,positive,1,1,3,3,3,1,1,3,3,3,1,1,1,1,3
TCGA-BP-5194-01,TCGA-CJ-5684-01,7,positive,0,0,4,4,4,0,1,3,4,4,0,0,0,0,4
TCGA-BP-5194-01,TCGA-CJ-5684-01,8,positive,0,0,4,4,4,0,0,4,4,4,0,0,0,0,4
TCGA-BP-5194-01,TCGA-CJ-5684-01,9,positive,0,0,4,4,4,0,0,4,4,4,0,0,0,0,4
TCGA-BP-5195-01,TCGA-BP-5202-01,0,positive,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
TCGA-BP-5195-01,TCGA-BP-5202-01,1,positive,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
TCGA-BP-5195-01,TCGA-BP-5202-01,2,positive,1,4,0,3,0,0,0,0,0,0,0,0,0,1,0
TCGA-BP-5195-01,TCGA-BP-5202-01,3,positive,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1
TCGA-BP-5195-01,TCGA-BP-5202-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5195-01,TCGA-BP-5202-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5195-01,TCGA-BP-5202-01,6,positive,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3
TCGA-BP-5195-01,TCGA-BP-5202-01,7,positive,3,0,4,0,4,4,4,4,4,4,4,4,4,4,4
TCGA-BP-5195-01,TCGA-BP-5202-01,8,positive,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4
TCGA-BP-5195-01,TCGA-BP-5202-01,9,positive,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4
TCGA-BP-5199-01,TCGA-BP-5198-01,0,positive,0,4,4,0,0,4,4,0,4,0,4,4,0,4,0
TCGA-BP-5199-01,TCGA-BP-5198-01,1,positive,0,4,4,0,0,4,4,0,4,0,4,4,0,4,0
TCGA-BP-5199-01,TCGA-BP-5198-01,2,positive,0,4,4,0,0,4,4,0,4,0,4,4,0,4,0
TCGA-BP-5199-01,TCGA-BP-5198-01,3,positive,1,3,3,1,1,3,3,1,3,1,3,3,1,3,1
TCGA-BP-5199-01,TCGA-BP-5198-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-BP-5199-01,TCGA-BP-5198-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
TCGA-BP-5199-01,TCGA-BP-5198-01,6,positive,3,1,1,3,3,1,1,3,1,3,1,1,3,1,3
TCGA-BP-5199-01,TCGA-BP-5198-01,7,positive,4,0,1,4,4,0,0,4,1,4,0,0,4,0,4
TCGA-BP-5199-01,TCGA-BP-5198-01,8,positive,4,0,0,4,4,0,0,4,0,4,0,0,4,0,4
TCGA-BP-5199-01,TCGA-BP-5198-01,9,positive,4,0,0,4,4,0,0,4,0,4,0,0,4,0,4
TCGA-BP-5200-01,TCGA-CZ-5462-01,0,positive,0,4,0,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-BP-5200-01,TCGA-CZ-5462-01,1,positive,0,4,0,4,0,0,0,0,4,4,4,3,4,4,0
TCGA-BP-5200-01,TCGA-CZ-5462-01,2,positive,1,4,0,3,0,0,0,0,4,2,4,4,3,4,0
TCGA-BP-5200-01,TCGA-CZ-5462-01,3,positive,1,3,1,3,1,1,1,1,3,2,3,4,3,3,1
TCGA-BP-5200-01,TCGA-CZ-5462-01,4,positive,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2
TCGA-BP-5200-01,TCGA-CZ-5462-01,5,positive,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2
TCGA-BP-5200-01,TCGA-CZ-5462-01,6,positive,3,1,3,1,3,3,3,3,1,1,1,3,1,1,3
TCGA-BP-5200-01,TCGA-CZ-5462-01,7,positive,3,0,4,0,4,3,4,4,0,1,0,1,0,0,4
TCGA-BP-5200-01,TCGA-CZ-5462-01,8,positive,4,0,4,0,4,4,4,4,0,1,0,0,0,0,4
TCGA-BP-5200-01,TCGA-CZ-5462-01,9,positive,4,0,4,0,4,4,4,4,0,0,0,0,0,0,4
TCGA-CJ-4635-01,TCGA-BP-4167-01,0,positive,0,4,4,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-CJ-4635-01,TCGA-BP-4167-01,1,positive,0,4,4,4,0,0,0,0,4,4,4,0,4,4,0
TCGA-CJ-4635-01,TCGA-BP-4167-01,2,positive,0,4,4,4,0,0,0,0,4,4,4,0,2,4,0
TCGA-CJ-4635-01,TCGA-BP-4167-01,3,positive,1,3,3,3,1,1,1,1,3,3,3,1,1,3,1
TCGA-CJ-4635-01,TCGA-BP-4167-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1
TCGA-CJ-4635-01,TCGA-BP-4167-01,5,positive,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
TCGA-CJ-4635-01,TCGA-BP-4167-01,6,positive,3,1,1,1,3,3,3,3,1,1,1,3,0,1,3
TCGA-CJ-4635-01,TCGA-BP-4167-01,7,positive,4,0,0,0,4,4,4,4,0,0,0,4,2,0,4
TCGA-CJ-4635-01,TCGA-BP-4167-01,8,positive,4,0,0,0,4,4,4,4,0,0,0,4,3,0,4
TCGA-CJ-4635-01,TCGA-BP-4167-01,9,positive,4,0,0,0,4,4,4,4,0,0,0,4,4,0,4
TCGA-CJ-4642-01,TCGA-CJ-5682-01,0,positive,0,4,4,0,4,4,0,0,4,0,4,4,0,0,0
TCGA-CJ-4642-01,TCGA-CJ-5682-01,1,positive,0,4,4,0,4,4,0,0,4,0,4,4,0,0,0
TCGA-CJ-4642-01,TCGA-CJ-5682-01,2,positive,1,4,4,0,4,4,0,0,4,0,4,4,1,0,0
TCGA-CJ-4642-01,TCGA-CJ-5682-01,3,positive,1,3,3,1,3,3,1,1,3,1,3,3,1,1,1
TCGA-CJ-4642-01,TCGA-CJ-5682-01,4,positive,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
TCGA-CJ-4642-01,TCGA-CJ-5682-01,5,positive,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-CJ-4642-01,TCGA-CJ-5682-01,6,positive,3,1,1,3,1,1,3,3,1,3,1,1,3,3,3
TCGA-CJ-4642-01,TCGA-CJ-5682-01,7,positive,4,0,0,3,0,0,4,4,0,3,1,1,3,4,4
TCGA-CJ-4642-01,TCGA-CJ-5682-01,8,positive,4,0,0,4,0,0,4,4,0,4,0,0,4,4,4
TCGA-CJ-4642-01,TCGA-CJ-5682-01,9,positive,3,0,0,4,0,0,4,4,0,4,0,0,4,4,4
TCGA-CJ-4872-01,TCGA-BP-5183-01,0,positive,4,4,0,0,0,4,0,1,0,0,4,4,4,1,0
TCGA-CJ-4872-01,TCGA-BP-5183-01,1,positive,4,4,0,0,0,4,0,1,0,0,4,4,4,1,0
TCGA-CJ-4872-01,TCGA-BP-5183-01,2,positive,3,4,0,0,0,4,1,0,1,0,4,3,3,2,0
TCGA-CJ-4872-01,TCGA-BP-5183-01,3,positive,3,3,1,1,1,3,2,0,3,1,3,3,3,3,1
TCGA-CJ-4872-01,TCGA-BP-5183-01,4,positive,3,2,1,1,2,2,2,1,4,1,2,3,2,4,1
TCGA-CJ-4872-01,TCGA-BP-5183-01,5,positive,3,2,2,2,2,1,3,1,4,2,2,3,1,4,2
TCGA-CJ-4872-01,TCGA-BP-5183-01,6,positive,2,1,3,3,3,1,3,2,4,3,1,1,1,3,3
TCGA-CJ-4872-01,TCGA-BP-5183-01,7,positive,1,0,3,3,4,0,3,3,3,4,0,1,1,2,4
TCGA-CJ-4872-01,TCGA-BP-5183-01,8,positive,0,0,4,4,4,0,4,4,2,4,0,0,0,0,4
TCGA-CJ-4872-01,TCGA-BP-5183-01,9,positive,0,0,4,4,4,0,4,4,2,4,0,0,0,0,4
TCGA-CJ-4874-01,TCGA-CJ-4897-01,0,positive,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0
TCGA-CJ-4874-01,TCGA-CJ-4897-01,1,positive,4,0,0,4,4,4,4,4,4,4,0,4,0,0,0
TCGA-CJ-4874-01,TCGA-CJ-4897-01,2,positive,4,0,0,4,4,3,4,4,4,3,0,4,0,0,0
TCGA-CJ-4874-01,TCGA-CJ-4897-01,3,positive,3,1,1,3,3,2,3,3,3,2,1,3,1,1,1
TCGA-CJ-4874-01,TCGA-CJ-4897-01,4,positive,3,2,1,2,2,1,2,2,3,1,2,2,1,2,2
TCGA-CJ-4874-01,TCGA-CJ-4897-01,5,positive,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2
TCGA-CJ-4874-01,TCGA-CJ-4897-01,6,positive,1,3,3,1,1,1,1,1,1,1,3,1,3,3,3
TCGA-CJ-4874-01,TCGA-CJ-4897-01,7,positive,0,4,4,0,0,1,0,0,0,1,4,0,4,4,4
TCGA-CJ-4874-01,TCGA-CJ-4897-01,8,positive,0,4,4,0,0,0,0,0,0,1,4,0,4,4,4
TCGA-CJ-4874-01,TCGA-CJ-4897-01,9,positive,0,4,4,0,0,0,0,0,0,0,4,0,4,4,4
TCGA-CJ-4886-01,TCGA-B0-5085-01,0,positive,0,4,4,4,0,0,0,4,4,4,4,0,4,4,0
TCGA-CJ-4886-01,TCGA-B0-5085-01,1,positive,0,4,4,4,0,0,0,4,4,4,4,0,4,4,0
TCGA-CJ-4886-01,TCGA-B0-5085-01,2,positive,0,4,3,3,0,0,0,3,4,4,4,0,4,4,0
TCGA-CJ-4886-01,TCGA-B0-5085-01,3,positive,1,3,2,2,1,1,1,3,3,3,3,1,3,3,1
TCGA-CJ-4886-01,TCGA-B0-5085-01,4,positive,2,2,0,1,2,2,2,2,2,2,2,2,2,3,2
TCGA-CJ-4886-01,TCGA-B0-5085-01,5,positive,3,1,0,0,2,2,2,1,2,1,2,2,2,2,2
TCGA-CJ-4886-01,TCGA-B0-5085-01,6,positive,3,1,0,1,3,3,3,0,1,1,1,3,1,1,3
TCGA-CJ-4886-01,TCGA-B0-5085-01,7,positive,4,0,1,1,4,4,4,0,0,0,0,4,0,0,3
TCGA-CJ-4886-01,TCGA-B0-5085-01,8,positive,4,0,1,1,4,4,4,0,0,0,0,4,0,0,4
TCGA-CJ-4886-01,TCGA-B0-5085-01,9,positive,4,0,3,1,4,4,4,1,0,0,0,4,0,0,4
TCGA-CJ-4889-01,TCGA-CZ-4863-01,0,positive,4,4,4,4,0,0,0,0,4,0,4,4,4,4,0
TCGA-CJ-4889-01,TCGA-CZ-4863-01,1,positive,4,4,4,4,0,0,0,0,4,0,4,4,4,4,0
TCGA-CJ-4889-01,TCGA-CZ-4863-01,2,positive,3,4,4,4,0,0,0,0,4,0,4,4,4,4,0
TCGA-CJ-4889-01,TCGA-CZ-4863-01,3,positive,3,3,3,3,1,1,1,1,3,1,3,3,3,3,1
TCGA-CJ-4889-01,TCGA-CZ-4863-01,4,positive,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-CJ-4889-01,TCGA-CZ-4863-01,5,positive,2,1,2,2,2,3,2,3,2,3,2,1,1,2,2
TCGA-CJ-4889-01,TCGA-CZ-4863-01,6,positive,2,1,1,1,3,3,3,3,1,3,1,0,1,1,3
TCGA-CJ-4889-01,TCGA-CZ-4863-01,7,positive,1,0,0,0,4,4,3,4,1,4,0,0,0,1,4
TCGA-CJ-4889-01,TCGA-CZ-4863-01,8,positive,0,0,0,0,4,4,4,4,0,4,0,1,0,0,4
TCGA-CJ-4889-01,TCGA-CZ-4863-01,9,positive,0,0,0,0,4,4,4,4,0,4,0,0,1,0,4
TCGA-CJ-4892-01,TCGA-CJ-4897-01,0,positive,4,0,0,0,4,4,4,4,0,0,0,0,4,0,4
TCGA-CJ-4892-01,TCGA-CJ-4897-01,1,positive,4,0,0,0,4,4,4,4,0,0,0,1,4,0,4
TCGA-CJ-4892-01,TCGA-CJ-4897-01,2,positive,3,0,1,1,4,4,4,4,0,1,0,1,3,0,4
TCGA-CJ-4892-01,TCGA-CJ-4897-01,3,positive,3,1,1,1,3,3,3,3,1,1,1,2,2,1,3
TCGA-CJ-4892-01,TCGA-CJ-4897-01,4,positive,3,2,1,1,2,2,2,2,2,1,2,3,1,2,2
TCGA-CJ-4892-01,TCGA-CJ-4897-01,5,positive,2,2,2,2,2,2,2,2,2,2,3,4,0,3,2
TCGA-CJ-4892-01,TCGA-CJ-4897-01,6,positive,2,3,2,2,1,1,1,1,3,2,3,4,0,3,1
TCGA-CJ-4892-01,TCGA-CJ-4897-01,7,positive,1,3,3,3,0,0,0,0,4,3,4,3,0,4,0
TCGA-CJ-4892-01,TCGA-CJ-4897-01,8,positive,0,4,4,4,0,0,0,0,4,4,4,1,1,4,0
TCGA-CJ-4892-01,TCGA-CJ-4897-01,9,positive,0,4,4,4,0,0,0,0,4,4,4,0,3,4,0
TCGA-CJ-4899-01,TCGA-BP-4970-01,0,positive,3,4,0,1,0,4,0,0,4,0,4,0,0,3,0
TCGA-CJ-4899-01,TCGA-BP-4970-01,1,positive,3,4,0,1,0,4,0,0,4,0,4,0,1,3,0
TCGA-CJ-4899-01,TCGA-BP-4970-01,2,positive,3,4,0,1,1,4,0,0,4,0,4,1,1,3,0
TCGA-CJ-4899-01,TCGA-BP-4970-01,3,positive,3,3,1,1,1,3,1,1,3,1,3,1,1,3,1
TCGA-CJ-4899-01,TCGA-BP-4970-01,4,positive,3,2,2,1,2,2,2,2,2,2,2,2,1,3,2
TCGA-CJ-4899-01,TCGA-BP-4970-01,5,positive,3,1,2,1,2,2,2,2,2,2,2,3,1,3,2
TCGA-CJ-4899-01,TCGA-BP-4970-01,6,positive,3,1,3,1,3,1,3,3,1,3,1,4,2,3,3
TCGA-CJ-4899-01,TCGA-BP-4970-01,7,positive,2,0,3,2,3,0,3,4,1,3,0,4,2,2,4
TCGA-CJ-4899-01,TCGA-BP-4970-01,8,positive,0,0,4,4,4,0,4,4,0,4,0,4,4,0,4
TCGA-CJ-4899-01,TCGA-BP-4970-01,9,positive,0,0,4,4,4,0,4,4,0,4,0,3,4,0,4
TCGA-CJ-4903-01,TCGA-CJ-4885-01,0,positive,4,0,4,0,0,4,0,0,0,0,0,0,0,4,4
TCGA-CJ-4903-01,TCGA-CJ-4885-01,1,positive,4,0,4,0,0,4,0,0,0,0,0,0,0,4,4
TCGA-CJ-4903-01,TCGA-CJ-4885-01,2,positive,3,3,4,0,0,4,1,0,0,0,0,1,0,4,4
TCGA-CJ-4903-01,TCGA-CJ-4885-01,3,positive,3,3,3,1,1,3,2,1,1,1,1,1,1,3,3
TCGA-CJ-4903-01,TCGA-CJ-4885-01,4,positive,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
TCGA-CJ-4903-01,TCGA-CJ-4885-01,5,positive,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2
TCGA-CJ-4903-01,TCGA-CJ-4885-01,6,positive,1,3,1,3,3,1,3,3,3,3,3,3,3,1,1
TCGA-CJ-4903-01,TCGA-CJ-4885-01,7,positive,0,3,0,4,4,0,3,4,4,4,4,4,4,0,0
TCGA-CJ-4903-01,TCGA-CJ-4885-01,8,positive,0,3,0,4,4,0,4,4,4,4,4,4,4,0,0
TCGA-CJ-4903-01,TCGA-CJ-4885-01,9,positive,0,3,0,4,4,0,4,4,4,4,4,4,4,0,0
TCGA-CJ-4905-01,TCGA-B8-4151-01,0,positive,4,4,4,0,0,0,0,4,0,4,4,4,4,0,0
TCGA-CJ-4905-01,TCGA-B8-4151-01,1,positive,4,4,4,0,0,0,0,4,0,3,4,4,4,0,0
TCGA-CJ-4905-01,TCGA-B8-4151-01,2,positive,3,4,4,1,0,1,0,4,1,2,4,3,4,1,0
TCGA-CJ-4905-01,TCGA-B8-4151-01,3,positive,3,3,3,1,1,1,1,3,2,1,3,3,3,1,1
TCGA-CJ-4905-01,TCGA-B8-4151-01,4,positive,3,2,2,1,2,1,2,2,2,1,2,3,2,2,2
TCGA-CJ-4905-01,TCGA-B8-4151-01,5,positive,3,2,1,2,2,2,3,2,3,0,2,3,1,3,2
TCGA-CJ-4905-01,TCGA-B8-4151-01,6,positive,2,1,0,2,3,2,3,1,4,0,1,2,1,4,3
